year month day hour kwh cumulated_kwh
2015 10 15 12 47 1013501
2015 10 15 13 50 1013551
2015 10 15 14 53 1013604
2015 10 15 15 53 1013657
2015 10 15 16 57 1013714
2015 10 15 17 55 1013769
2015 10 15 18 58 1013827
2015 10 15 19 49 1013876
2015 10 15 20 56 1013932
2015 10 15 21 46 1013978
2015 10 15 22 44 1014022
2015 10 15 23 39 1014061
2015 10 16 0 34 1014095
2015 10 16 1 39 1014134
2015 10 16 2 35 1014169
2015 10 16 3 30 1014199
2015 10 16 4 34 1014233
2015 10 16 5 35 1014268
2015 10 16 6 33 1014301
2015 10 16 7 33 1014334
2015 10 16 8 22 1014356
2015 10 16 9 26 1014382
2015 10 16 10 18 1014400
2015 10 16 11 20 1014420
2015 10 16 12 18 1014438
2015 10 16 13 21 1014459
2015 10 16 14 16 1014475
2015 10 16 15 18 1014493
2015 10 16 16 20 1014513
2015 10 16 17 17 1014530
2015 10 16 18 11 1014541
2015 10 16 19 10 1014551
2015 10 16 20 13 1014564
2015 10 16 21 10 1014574
2015 10 16 22 10 1014584
2015 10 16 23 9 1014593
2015 10 17 0 12 1014605
2015 10 17 1 8 1014613
2015 10 17 2 4 1014617
2015 10 17 3 6 1014623
2015 10 17 4 6 1014629
2015 10 17 5 6 1014635
2015 10 17 6 6 1014641
2015 10 17 7 4 1014645
2015 10 17 8 6 1014651
2015 10 17 9 3 1014654
2015 10 17 10 2 1014656
2015 10 17 11 4 1014660
2015 10 17 12 4 1014664
2015 10 17 13 4 1014668
2015 10 17 14 3 1014671
2015 10 17 15 4 1014675
2015 10 17 16 2 1014677
2015 10 17 17 2 1014679
2015 10 17 18 3 1014682
2015 10 17 19 1 1014683
2015 10 17 20 2 1014685
2015 10 17 21 1 1014686
2015 10 17 22 NA 1014686
2015 10 17 23 NA 1014686
2015 10 18 0 1 1014687
2015 10 18 1 NA 1014687
2015 10 18 2 NA 1014687
2015 10 18 3 NA 1014687
2015 10 18 4 NA 1014687
2015 10 18 5 NA 1014687
2015 10 18 6 NA 1014687
2015 10 18 7 NA 1014687
2015 10 18 8 NA 1014687
2015 10 18 9 NA 1014687
2015 10 18 10 NA 1014687
2015 10 18 11 NA 1014687
2015 10 18 12 NA 1014687
2015 10 18 13 NA 1014687
2015 10 18 14 NA 1014687
2015 10 18 15 NA 1014687
2015 10 18 16 NA 1014687
2015 10 18 17 NA 1014687
2015 10 18 18 NA 1014687
2015 10 18 19 NA 1014687
2015 10 18 20 NA 1014687
2015 10 18 21 NA 1014687
2015 10 18 22 NA 1014687
2015 10 18 23 NA 1014687
2015 10 19 0 NA 1014687
2015 10 19 1 NA 1014687
2015 10 19 2 NA 1014687
2015 10 19 3 NA 1014687
2015 10 19 4 NA 1014687
2015 10 19 5 1 1014688
2015 10 19 6 1 1014689
2015 10 19 7 4 1014693
2015 10 19 8 8 1014701
2015 10 19 9 6 1014707
2015 10 19 10 4 1014711
2015 10 19 11 NA 1014711
2015 10 19 12 NA 1014711
2015 10 19 13 NA 1014711
2015 10 19 14 8 1014719
2015 10 19 15 8 1014727
2015 10 19 16 7 1014734
2015 10 19 17 8 1014742
2015 10 19 18 9 1014751
2015 10 19 19 9 1014760
2015 10 19 20 11 1014771
2015 10 19 21 6 1014777
2015 10 19 22 7 1014784
2015 10 19 23 7 1014791
2015 10 20 0 8 1014799
2015 10 20 1 12 1014811
2015 10 20 2 15 1014826
2015 10 20 3 22 1014848
2015 10 20 4 32 1014880
2015 10 20 5 49 1014929
2015 10 20 6 61 1014990
2015 10 20 7 67 1015057
2015 10 20 8 33 1015090
2015 10 20 9 27 1015117
2015 10 20 10 54 1015171
2015 10 20 11 32 1015203
2015 10 20 12 36 1015239
2015 10 20 13 33 1015272
2015 10 20 14 35 1015307
2015 10 20 15 56 1015363
2015 10 20 16 63 1015426
2015 10 20 17 61 1015487
2015 10 20 18 67 1015554
2015 10 20 19 73 1015627
2015 10 20 20 64 1015691
2015 10 20 21 53 1015744
2015 10 20 22 56 1015800
2015 10 20 23 55 1015855
2015 10 21 0 52 1015907
2015 10 21 1 67 1015974
2015 10 21 2 56 1016030
2015 10 21 3 48 1016078
2015 10 21 4 42 1016120
2015 10 21 5 35 1016155
2015 10 21 6 28 1016183
2015 10 21 7 25 1016208
2015 10 21 8 17 1016225
2015 10 21 9 14 1016239
2015 10 21 10 12 1016251
2015 10 21 11 11 1016262
2015 10 21 12 9 1016271
2015 10 21 13 8 1016279
2015 10 21 14 7 1016286
2015 10 21 15 8 1016294
2015 10 21 16 6 1016300
2015 10 21 17 3 1016303
2015 10 21 18 4 1016307
2015 10 21 19 5 1016312
2015 10 21 20 4 1016316
2015 10 21 21 3 1016319
2015 10 21 22 4 1016323
2015 10 21 23 4 1016327
2015 10 22 0 3 1016330
2015 10 22 1 2 1016332
2015 10 22 2 2 1016334
2015 10 22 3 2 1016336
2015 10 22 4 3 1016339
2015 10 22 5 3 1016342
2015 10 22 6 3 1016345
2015 10 22 7 4 1016349
2015 10 22 8 5 1016354
2015 10 22 9 6 1016360
2015 10 22 10 8 1016368
2015 10 22 11 5 1016373
2015 10 22 12 6 1016379
2015 10 22 13 7 1016386
2015 10 22 14 4 1016390
2015 10 22 15 4 1016394
2015 10 22 16 5 1016399
2015 10 22 17 5 1016404
2015 10 22 18 6 1016410
2015 10 22 19 7 1016417
2015 10 22 20 12 1016429
2015 10 22 21 13 1016442
2015 10 22 22 17 1016459
2015 10 22 23 22 1016481
2015 10 23 0 28 1016509
2015 10 23 1 24 1016533
2015 10 23 2 26 1016559
2015 10 23 3 46 1016605
2015 10 23 4 43 1016648
2015 10 23 5 36 1016684
2015 10 23 6 45 1016729
2015 10 23 7 43 1016772
2015 10 23 8 44 1016816
2015 10 23 9 92 1016908
2015 10 23 10 113 1017021
2015 10 23 11 77 1017098
2015 10 23 12 68 1017166
2015 10 23 13 114 1017280
2015 10 23 14 114 1017394
2015 10 23 15 102 1017496
2015 10 23 16 105 1017601
2015 10 23 17 102 1017703
2015 10 23 18 100 1017803
2015 10 23 19 103 1017906
2015 10 23 20 96 1018002
2015 10 23 21 88 1018090
2015 10 23 22 86 1018176
2015 10 23 23 92 1018268
2015 10 24 0 89 1018357
2015 10 24 1 78 1018435
2015 10 24 2 77 1018512
2015 10 24 3 68 1018580
2015 10 24 4 58 1018638
2015 10 24 5 62 1018700
2015 10 24 6 53 1018753
2015 10 24 7 54 1018807
2015 10 24 8 42 1018849
2015 10 24 9 48 1018897
2015 10 24 10 43 1018940
2015 10 24 11 33 1018973
2015 10 24 12 33 1019006
2015 10 24 13 39 1019045
2015 10 24 14 37 1019082
2015 10 24 15 35 1019117
2015 10 24 16 26 1019143
2015 10 24 17 26 1019169
2015 10 24 18 22 1019191
2015 10 24 19 24 1019215
2015 10 24 20 20 1019235
2015 10 24 21 14 1019249
2015 10 24 22 14 1019263
2015 10 24 23 15 1019278
2015 10 25 0 11 1019289
2015 10 25 1 13 1019302
2015 10 25 2 29 1019331
2015 10 25 3 18 1019349
2015 10 25 4 15 1019364
2015 10 25 5 12 1019376
2015 10 25 6 10 1019386
2015 10 25 7 11 1019397
2015 10 25 8 11 1019408
2015 10 25 9 11 1019419
2015 10 25 10 9 1019428
2015 10 25 11 9 1019437
2015 10 25 12 12 1019449
2015 10 25 13 14 1019463
2015 10 25 14 19 1019482
2015 10 25 15 24 1019506
2015 10 25 16 24 1019530
2015 10 25 17 24 1019554
2015 10 25 18 29 1019583
2015 10 25 19 29 1019612
2015 10 25 20 38 1019650
2015 10 25 21 33 1019683
2015 10 25 22 35 1019718
2015 10 25 23 44 1019762
2015 10 26 0 50 1019812
2015 10 26 1 51 1019863
2015 10 26 2 47 1019910
2015 10 26 3 46 1019956
2015 10 26 4 47 1020003
2015 10 26 5 47 1020050
2015 10 26 6 55 1020105
2015 10 26 7 50 1020155
2015 10 26 8 44 1020199
2015 10 26 9 45 1020244
2015 10 26 10 47 1020291
2015 10 26 11 37 1020328
2015 10 26 12 33 1020361
2015 10 26 13 31 1020392
2015 10 26 14 27 1020419
2015 10 26 15 24 1020443
2015 10 26 16 24 1020467
2015 10 26 17 20 1020487
2015 10 26 18 18 1020505
2015 10 26 19 21 1020526
2015 10 26 20 19 1020545
2015 10 26 21 16 1020561
2015 10 26 22 13 1020574
2015 10 26 23 16 1020590
2015 10 27 0 15 1020605
2015 10 27 1 10 1020615
2015 10 27 2 9 1020624
2015 10 27 3 11 1020635
2015 10 27 4 15 1020650
2015 10 27 5 22 1020672
2015 10 27 6 22 1020694
2015 10 27 7 30 1020724
2015 10 27 8 30 1020754
2015 10 27 9 34 1020788
2015 10 27 10 40 1020828
2015 10 27 11 35 1020863
2015 10 27 12 65 1020928
2015 10 27 13 70 1020998
2015 10 27 14 86 1021084
2015 10 27 15 76 1021160
2015 10 27 16 78 1021238
2015 10 27 17 67 1021305
2015 10 27 18 81 1021386
2015 10 27 19 65 1021451
2015 10 27 20 70 1021521
2015 10 27 21 71 1021592
2015 10 27 22 71 1021663
2015 10 27 23 74 1021737
2015 10 28 0 72 1021809
2015 10 28 1 57 1021866
2015 10 28 2 55 1021921
2015 10 28 3 67 1021988
2015 10 28 4 64 1022052
2015 10 28 5 61 1022113
2015 10 28 6 73 1022186
2015 10 28 7 74 1022260
2015 10 28 8 57 1022317
2015 10 28 9 63 1022380
2015 10 28 10 48 1022428
2015 10 28 11 51 1022479
2015 10 28 12 42 1022521
2015 10 28 13 42 1022563
2015 10 28 14 38 1022601
2015 10 28 15 41 1022642
2015 10 28 16 35 1022677
2015 10 28 17 53 1022730
2015 10 28 18 45 1022775
2015 10 28 19 50 1022825
2015 10 28 20 45 1022870
2015 10 28 21 49 1022919
2015 10 28 22 47 1022966
2015 10 28 23 39 1023005
2015 10 29 0 42 1023047
2015 10 29 1 37 1023084
2015 10 29 2 29 1023113
2015 10 29 3 29 1023142
2015 10 29 4 35 1023177
2015 10 29 5 32 1023209
2015 10 29 6 32 1023241
2015 10 29 7 34 1023275
2015 10 29 8 28 1023303
2015 10 29 9 20 1023323
2015 10 29 10 15 1023338
2015 10 29 11 12 1023350
2015 10 29 12 10 1023360
2015 10 29 13 13 1023373
2015 10 29 14 14 1023387
2015 10 29 15 18 1023405
2015 10 29 16 19 1023424
2015 10 29 17 21 1023445
2015 10 29 18 20 1023465
2015 10 29 19 19 1023484
2015 10 29 20 13 1023497
2015 10 29 21 12 1023509
2015 10 29 22 8 1023517
2015 10 29 23 6 1023523
2015 10 30 0 7 1023530
2015 10 30 1 4 1023534
2015 10 30 2 6 1023540
2015 10 30 3 14 1023554
2015 10 30 4 23 1023577
2015 10 30 5 42 1023619
2015 10 30 6 63 1023682
2015 10 30 7 52 1023734
2015 10 30 8 77 1023811
2015 10 30 9 92 1023903
2015 10 30 10 106 1024009
2015 10 30 11 111 1024120
2015 10 30 12 104 1024224
2015 10 30 13 94 1024318
2015 10 30 14 104 1024422
2015 10 30 15 107 1024529
2015 10 30 16 117 1024646
2015 10 30 17 112 1024758
2015 10 30 18 102 1024860
2015 10 30 19 65 1024925
2015 10 30 20 35 1024960
2015 10 30 21 37 1024997
2015 10 30 22 37 1025034
2015 10 30 23 38 1025072
2015 10 31 0 32 1025104
2015 10 31 1 33 1025137
2015 10 31 2 26 1025163
2015 10 31 3 28 1025191
2015 10 31 4 35 1025226
2015 10 31 5 36 1025262
2015 10 31 6 33 1025295
2015 10 31 7 37 1025332
2015 10 31 8 36 1025368
2015 10 31 9 36 1025404
2015 10 31 10 32 1025436
2015 10 31 11 31 1025467
2015 10 31 12 25 1025492
2015 10 31 13 26 1025518
2015 10 31 14 24 1025542
2015 10 31 15 25 1025567
2015 10 31 16 26 1025593
2015 10 31 17 27 1025620
2015 10 31 18 27 1025647
2015 10 31 19 25 1025672
2015 10 31 20 30 1025702
2015 10 31 21 27 1025729
2015 10 31 22 27 1025756
2015 10 31 23 24 1025780
2015 11 1 0 25 1025805
2015 11 1 1 21 1025826
2015 11 1 2 18 1025844
2015 11 1 3 22 1025866
2015 11 1 4 23 1025889
2015 11 1 5 26 1025915
2015 11 1 6 30 1025945
2015 11 1 7 30 1025975
2015 11 1 8 29 1026004
2015 11 1 9 36 1026040
2015 11 1 10 38 1026078
2015 11 1 11 37 1026115
2015 11 1 12 34 1026149
2015 11 1 13 35 1026184
2015 11 1 14 31 1026215
2015 11 1 15 32 1026247
2015 11 1 16 31 1026278
2015 11 1 17 33 1026311
2015 11 1 18 31 1026342
2015 11 1 19 34 1026376
2015 11 1 20 32 1026408
2015 11 1 21 34 1026442
2015 11 1 22 30 1026472
2015 11 1 23 36 1026508
2015 11 2 0 34 1026542
2015 11 2 1 32 1026574
2015 11 2 2 31 1026605
2015 11 2 3 27 1026632
2015 11 2 4 24 1026656
2015 11 2 5 27 1026683
2015 11 2 6 27 1026710
2015 11 2 7 25 1026735
2015 11 2 8 46 1026781
2015 11 2 9 67 1026848
2015 11 2 10 53 1026901
2015 11 2 11 64 1026965
2015 11 2 12 56 1027021
2015 11 2 13 25 1027046
2015 11 2 14 18 1027064
2015 11 2 15 19 1027083
2015 11 2 16 19 1027102
2015 11 2 17 15 1027117
2015 11 2 18 15 1027132
2015 11 2 19 9 1027141
2015 11 2 20 8 1027149
2015 11 2 21 7 1027156
2015 11 2 22 7 1027163
2015 11 2 23 7 1027170
2015 11 3 0 5 1027175
2015 11 3 1 6 1027181
2015 11 3 2 4 1027185
2015 11 3 3 4 1027189
2015 11 3 4 4 1027193
2015 11 3 5 4 1027197
2015 11 3 6 3 1027200
2015 11 3 7 3 1027203
2015 11 3 8 2 1027205
2015 11 3 9 3 1027208
2015 11 3 10 3 1027211
2015 11 3 11 3 1027214
2015 11 3 12 5 1027219
2015 11 3 13 11 1027230
2015 11 3 14 16 1027246
2015 11 3 15 20 1027266
2015 11 3 16 26 1027292
2015 11 3 17 27 1027319
2015 11 3 18 23 1027342
2015 11 3 19 21 1027363
2015 11 3 20 19 1027382
2015 11 3 21 20 1027402
2015 11 3 22 19 1027421
2015 11 3 23 20 1027441
2015 11 4 0 29 1027470
2015 11 4 1 43 1027513
2015 11 4 2 50 1027563
2015 11 4 3 51 1027614
2015 11 4 4 48 1027662
2015 11 4 5 61 1027723
2015 11 4 6 53 1027776
2015 11 4 7 58 1027834
2015 11 4 8 61 1027895
2015 11 4 9 54 1027949
2015 11 4 10 59 1028008
2015 11 4 11 60 1028068
2015 11 4 12 67 1028135
2015 11 4 13 62 1028197
2015 11 4 14 41 1028238
2015 11 4 15 47 1028285
2015 11 4 16 46 1028331
2015 11 4 17 38 1028369
2015 11 4 18 37 1028406
2015 11 4 19 30 1028436
2015 11 4 20 20 1028456
2015 11 4 21 29 1028485
2015 11 4 22 26 1028511
2015 11 4 23 34 1028545
2015 11 5 0 29 1028574
2015 11 5 1 32 1028606
2015 11 5 2 30 1028636
2015 11 5 3 33 1028669
2015 11 5 4 25 1028694
2015 11 5 5 23 1028717
2015 11 5 6 24 1028741
2015 11 5 7 19 1028760
2015 11 5 8 18 1028778
2015 11 5 9 11 1028789
2015 11 5 10 9 1028798
2015 11 5 11 10 1028808
2015 11 5 12 8 1028816
2015 11 5 13 11 1028827
2015 11 5 14 11 1028838
2015 11 5 15 9 1028847
2015 11 5 16 11 1028858
2015 11 5 17 8 1028866
2015 11 5 18 10 1028876
2015 11 5 19 8 1028884
2015 11 5 20 7 1028891
2015 11 5 21 6 1028897
2015 11 5 22 7 1028904
2015 11 5 23 6 1028910
2015 11 6 0 5 1028915
2015 11 6 1 4 1028919
2015 11 6 2 4 1028923
2015 11 6 3 3 1028926
2015 11 6 4 2 1028928
2015 11 6 5 1 1028929
2015 11 6 6 NA 1028929
2015 11 6 7 NA 1028929
2015 11 6 8 1 1028930
2015 11 6 9 1 1028931
2015 11 6 10 NA 1028931
2015 11 6 11 1 1028932
2015 11 6 12 NA 1028932
2015 11 6 13 1 1028933
2015 11 6 14 NA 1028933
2015 11 6 15 NA 1028933
2015 11 6 16 1 1028934
2015 11 6 17 NA 1028934
2015 11 6 18 1 1028935
2015 11 6 19 1 1028936
2015 11 6 20 NA 1028936
2015 11 6 21 1 1028937
2015 11 6 22 NA 1028937
2015 11 6 23 1 1028938
2015 11 7 0 2 1028940
2015 11 7 1 2 1028942
2015 11 7 2 2 1028944
2015 11 7 3 3 1028947
2015 11 7 4 4 1028951
2015 11 7 5 4 1028955
2015 11 7 6 3 1028958
2015 11 7 7 3 1028961
2015 11 7 8 5 1028966
2015 11 7 9 4 1028970
2015 11 7 10 4 1028974
2015 11 7 11 6 1028980
2015 11 7 12 4 1028984
2015 11 7 13 2 1028986
2015 11 7 14 5 1028991
2015 11 7 15 3 1028994
2015 11 7 16 7 1029001
2015 11 7 17 7 1029008
2015 11 7 18 6 1029014
2015 11 7 19 6 1029020
2015 11 7 20 3 1029023
2015 11 7 21 4 1029027
2015 11 7 22 5 1029032
2015 11 7 23 7 1029039
2015 11 8 0 5 1029044
2015 11 8 1 5 1029049
2015 11 8 2 5 1029054
2015 11 8 3 5 1029059
2015 11 8 4 4 1029063
2015 11 8 5 3 1029066
2015 11 8 6 3 1029069
2015 11 8 7 2 1029071
2015 11 8 8 2 1029073
2015 11 8 9 2 1029075
2015 11 8 10 1 1029076
2015 11 8 11 3 1029079
2015 11 8 12 3 1029082
2015 11 8 13 4 1029086
2015 11 8 14 3 1029089
2015 11 8 15 4 1029093
2015 11 8 16 4 1029097
2015 11 8 17 5 1029102
2015 11 8 18 4 1029106
2015 11 8 19 4 1029110
2015 11 8 20 2 1029112
2015 11 8 21 NA 1029112
2015 11 8 22 1 1029113
2015 11 8 23 1 1029114
2015 11 9 0 3 1029117
2015 11 9 1 1 1029118
2015 11 9 2 4 1029122
2015 11 9 3 2 1029124
2015 11 9 4 4 1029128
2015 11 9 5 3 1029131
2015 11 9 6 5 1029136
2015 11 9 7 1 1029137
2015 11 9 8 2 1029139
2015 11 9 9 NA 1029139
2015 11 9 10 1 1029140
2015 11 9 11 5 1029145
2015 11 9 12 7 1029152
2015 11 9 13 7 1029159
2015 11 9 14 9 1029168
2015 11 9 15 8 1029176
2015 11 9 16 12 1029188
2015 11 9 17 15 1029203
2015 11 9 18 14 1029217
2015 11 9 19 16 1029233
2015 11 9 20 15 1029248
2015 11 9 21 18 1029266
2015 11 9 22 16 1029282
2015 11 9 23 22 1029304
2015 11 10 0 21 1029325
2015 11 10 1 26 1029351
2015 11 10 2 23 1029374
2015 11 10 3 26 1029400
2015 11 10 4 30 1029430
2015 11 10 5 29 1029459
2015 11 10 6 37 1029496
2015 11 10 7 44 1029540
2015 11 10 8 37 1029577
2015 11 10 9 36 1029613
2015 11 10 10 30 1029643
2015 11 10 11 41 1029684
2015 11 10 12 53 1029737
2015 11 10 13 57 1029794
2015 11 10 14 56 1029850
2015 11 10 15 60 1029910
2015 11 10 16 61 1029971
2015 11 10 17 55 1030026
2015 11 10 18 60 1030086
2015 11 10 19 56 1030142
2015 11 10 20 61 1030203
2015 11 10 21 56 1030259
2015 11 10 22 56 1030315
2015 11 10 23 58 1030373
2015 11 11 0 67 1030440
2015 11 11 1 63 1030503
2015 11 11 2 64 1030567
2015 11 11 3 60 1030627
2015 11 11 4 56 1030683
2015 11 11 5 57 1030740
2015 11 11 6 59 1030799
2015 11 11 7 58 1030857
2015 11 11 8 64 1030921
2015 11 11 9 59 1030980
2015 11 11 10 65 1031045
2015 11 11 11 64 1031109
2015 11 11 12 67 1031176
2015 11 11 13 72 1031248
2015 11 11 14 69 1031317
2015 11 11 15 80 1031397
2015 11 11 16 54 1031451
2015 11 11 17 60 1031511
2015 11 11 18 57 1031568
2015 11 11 19 57 1031625
2015 11 11 20 57 1031682
2015 11 11 21 60 1031742
2015 11 11 22 60 1031802
2015 11 11 23 59 1031861
2015 11 12 0 58 1031919
2015 11 12 1 70 1031989
2015 11 12 2 70 1032059
2015 11 12 3 60 1032119
2015 11 12 4 70 1032189
2015 11 12 5 61 1032250
2015 11 12 6 77 1032327
2015 11 12 7 97 1032424
2015 11 12 8 98 1032522
2015 11 12 9 103 1032625
2015 11 12 10 89 1032714
2015 11 12 11 13 1032727
2015 11 12 12 NA 1032727
2015 11 12 13 NA 1032727
2015 11 12 14 NA 1032727
2015 11 12 15 NA 1032727
2015 11 12 16 18 1032745
2015 11 12 17 92 1032837
2015 11 12 18 94 1032931
2015 11 12 19 89 1033020
2015 11 12 20 96 1033116
2015 11 12 21 102 1033218
2015 11 12 22 87 1033305
2015 11 12 23 91 1033396
2015 11 13 0 78 1033474
2015 11 13 1 75 1033549
2015 11 13 2 85 1033634
2015 11 13 3 85 1033719
2015 11 13 4 70 1033789
2015 11 13 5 79 1033868
2015 11 13 6 79 1033947
2015 11 13 7 73 1034020
2015 11 13 8 64 1034084
2015 11 13 9 70 1034154
2015 11 13 10 26 1034180
2015 11 13 11 33 1034213
2015 11 13 12 35 1034248
2015 11 13 13 60 1034308
2015 11 13 14 74 1034382
2015 11 13 15 80 1034462
2015 11 13 16 77 1034539
2015 11 13 17 94 1034633
2015 11 13 18 104 1034737
2015 11 13 19 97 1034834
2015 11 13 20 93 1034927
2015 11 13 21 104 1035031
2015 11 13 22 84 1035115
2015 11 13 23 80 1035195
2015 11 14 0 88 1035283
2015 11 14 1 86 1035369
2015 11 14 2 93 1035462
2015 11 14 3 99 1035561
2015 11 14 4 89 1035650
2015 11 14 5 93 1035743
2015 11 14 6 88 1035831
2015 11 14 7 91 1035922
2015 11 14 8 93 1036015
2015 11 14 9 90 1036105
2015 11 14 10 89 1036194
2015 11 14 11 84 1036278
2015 11 14 12 94 1036372
2015 11 14 13 96 1036468
2015 11 14 14 93 1036561
2015 11 14 15 104 1036665
2015 11 14 16 98 1036763
2015 11 14 17 102 1036865
2015 11 14 18 107 1036972
2015 11 14 19 85 1037057
2015 11 14 20 70 1037127
2015 11 14 21 77 1037204
2015 11 14 22 59 1037263
2015 11 14 23 50 1037313
2015 11 15 0 50 1037363
2015 11 15 1 66 1037429
2015 11 15 2 71 1037500
2015 11 15 3 83 1037583
2015 11 15 4 87 1037670
2015 11 15 5 99 1037769
2015 11 15 6 87 1037856
2015 11 15 7 79 1037935
2015 11 15 8 79 1038014
2015 11 15 9 90 1038104
2015 11 15 10 85 1038189
2015 11 15 11 75 1038264
2015 11 15 12 84 1038348
2015 11 15 13 87 1038435
2015 11 15 14 94 1038529
2015 11 15 15 102 1038631
2015 11 15 16 102 1038733
2015 11 15 17 105 1038838
2015 11 15 18 111 1038949
2015 11 15 19 122 1039071
2015 11 15 20 104 1039175
2015 11 15 21 94 1039269
2015 11 15 22 81 1039350
2015 11 15 23 73 1039423
2015 11 16 0 80 1039503
2015 11 16 1 64 1039567
2015 11 16 2 81 1039648
2015 11 16 3 84 1039732
2015 11 16 4 88 1039820
2015 11 16 5 81 1039901
2015 11 16 6 88 1039989
2015 11 16 7 95 1040084
2015 11 16 8 94 1040178
2015 11 16 9 101 1040279
2015 11 16 10 90 1040369
2015 11 16 11 92 1040461
2015 11 16 12 78 1040539
2015 11 16 13 68 1040607
2015 11 16 14 54 1040661
2015 11 16 15 29 1040690
2015 11 16 16 61 1040751
2015 11 16 17 77 1040828
2015 11 16 18 78 1040906
2015 11 16 19 74 1040980
2015 11 16 20 80 1041060
2015 11 16 21 83 1041143
2015 11 16 22 82 1041225
2015 11 16 23 91 1041316
2015 11 17 0 80 1041396
2015 11 17 1 74 1041470
2015 11 17 2 72 1041542
2015 11 17 3 65 1041607
2015 11 17 4 59 1041666
2015 11 17 5 65 1041731
2015 11 17 6 60 1041791
2015 11 17 7 55 1041846
2015 11 17 8 49 1041895
2015 11 17 9 47 1041942
2015 11 17 10 11 1041953
2015 11 17 11 NA 1041953
2015 11 17 12 NA 1041953
2015 11 17 13 NA 1041953
2015 11 17 14 NA 1041953
2015 11 17 15 NA 1041953
2015 11 17 16 NA 1041953
2015 11 17 17 19 1041972
2015 11 17 18 33 1042005
2015 11 17 19 36 1042041
2015 11 17 20 40 1042081
2015 11 17 21 45 1042126
2015 11 17 22 47 1042173
2015 11 17 23 60 1042233
2015 11 18 0 51 1042284
2015 11 18 1 55 1042339
2015 11 18 2 57 1042396
2015 11 18 3 58 1042454
2015 11 18 4 67 1042521
2015 11 18 5 77 1042598
2015 11 18 6 83 1042681
2015 11 18 7 98 1042779
2015 11 18 8 98 1042877
2015 11 18 9 97 1042974
2015 11 18 10 90 1043064
2015 11 18 11 16 1043080
2015 11 18 12 NA 1043080
2015 11 18 13 2 1043082
2015 11 18 14 71 1043153
2015 11 18 15 67 1043220
2015 11 18 16 73 1043293
2015 11 18 17 74 1043367
2015 11 18 18 78 1043445
2015 11 18 19 80 1043525
2015 11 18 20 84 1043609
2015 11 18 21 103 1043712
2015 11 18 22 98 1043810
2015 11 18 23 86 1043896
2015 11 19 0 78 1043974
2015 11 19 1 74 1044048
2015 11 19 2 77 1044125
2015 11 19 3 68 1044193
2015 11 19 4 59 1044252
2015 11 19 5 53 1044305
2015 11 19 6 51 1044356
2015 11 19 7 40 1044396
2015 11 19 8 36 1044432
2015 11 19 9 37 1044469
2015 11 19 10 35 1044504
2015 11 19 11 39 1044543
2015 11 19 12 40 1044583
2015 11 19 13 36 1044619
2015 11 19 14 39 1044658
2015 11 19 15 47 1044705
2015 11 19 16 40 1044745
2015 11 19 17 28 1044773
2015 11 19 18 29 1044802
2015 11 19 19 25 1044827
2015 11 19 20 26 1044853
2015 11 19 21 32 1044885
2015 11 19 22 33 1044918
2015 11 19 23 32 1044950
2015 11 20 0 29 1044979
2015 11 20 1 35 1045014
2015 11 20 2 31 1045045
2015 11 20 3 34 1045079
2015 11 20 4 35 1045114
2015 11 20 5 35 1045149
2015 11 20 6 39 1045188
2015 11 20 7 51 1045239
2015 11 20 8 48 1045287
2015 11 20 9 57 1045344
2015 11 20 10 52 1045396
2015 11 20 11 62 1045458
2015 11 20 12 62 1045520
2015 11 20 13 69 1045589
2015 11 20 14 71 1045660
2015 11 20 15 80 1045740
2015 11 20 16 68 1045808
2015 11 20 17 83 1045891
2015 11 20 18 82 1045973
2015 11 20 19 85 1046058
2015 11 20 20 94 1046152
2015 11 20 21 107 1046259
2015 11 20 22 116 1046375
2015 11 20 23 123 1046498
2015 11 21 0 122 1046620
2015 11 21 1 134 1046754
2015 11 21 2 135 1046889
2015 11 21 3 144 1047033
2015 11 21 4 123 1047156
2015 11 21 5 114 1047270
2015 11 21 6 109 1047379
2015 11 21 7 93 1047472
2015 11 21 8 86 1047558
2015 11 21 9 92 1047650
2015 11 21 10 105 1047755
2015 11 21 11 118 1047873
2015 11 21 12 138 1048011
2015 11 21 13 145 1048156
2015 11 21 14 151 1048307
2015 11 21 15 153 1048460
2015 11 21 16 149 1048609
2015 11 21 17 155 1048764
2015 11 21 18 149 1048913
2015 11 21 19 150 1049063
2015 11 21 20 151 1049214
2015 11 21 21 155 1049369
2015 11 21 22 158 1049527
2015 11 21 23 152 1049679
2015 11 22 0 156 1049835
2015 11 22 1 154 1049989
2015 11 22 2 134 1050123
2015 11 22 3 139 1050262
2015 11 22 4 136 1050398
2015 11 22 5 145 1050543
2015 11 22 6 135 1050678
2015 11 22 7 137 1050815
2015 11 22 8 136 1050951
2015 11 22 9 129 1051080
2015 11 22 10 135 1051215
2015 11 22 11 127 1051342
2015 11 22 12 126 1051468
2015 11 22 13 130 1051598
2015 11 22 14 113 1051711
2015 11 22 15 101 1051812
2015 11 22 16 93 1051905
2015 11 22 17 89 1051994
2015 11 22 18 67 1052061
2015 11 22 19 57 1052118
2015 11 22 20 51 1052169
2015 11 22 21 55 1052224
2015 11 22 22 53 1052277
2015 11 22 23 49 1052326
2015 11 23 0 45 1052371
2015 11 23 1 52 1052423
2015 11 23 2 56 1052479
2015 11 23 3 56 1052535
