year month day hour T01 T02 T03 T04 T05 T06 T07 T08 T09 T10 T11 T12 T13 T14 T15 T16
2015 7 26 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 26 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 27 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 28 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 29 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 9 NA 480 720 840 840 1080 1080 NA 960 840 840 720 720 720 NA NA
2015 7 30 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 13 NA 360 240 360 360 480 360 NA 480 480 360 240 360 360 NA NA
2015 7 30 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 17 NA 360 480 480 480 480 600 NA 480 360 360 360 360 600 NA NA
2015 7 30 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 21 NA 600 1080 1320 1320 1320 1440 NA 1320 1200 1200 960 960 1200 NA NA
2015 7 30 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 30 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 9 NA 960 1440 1440 1320 1320 1680 NA 1680 1440 1320 1080 1200 1320 NA NA
2015 7 31 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 13 NA 1320 1920 2040 2040 2040 2160 NA 2400 2160 2160 1680 1920 2280 NA NA
2015 7 31 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 17 NA 1320 1800 1800 1560 1680 2040 NA 1920 1440 1320 1080 1200 1680 NA NA
2015 7 31 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 21 NA 720 840 960 960 960 1080 NA 1200 960 960 720 720 840 NA NA
2015 7 31 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 7 31 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 9 NA 240 360 360 360 480 720 NA 720 600 480 480 480 600 NA NA
2015 8 1 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 13 NA NA NA NA NA 120 240 NA 240 120 120 120 NA 120 NA NA
2015 8 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 17 NA 600 960 960 840 720 1200 NA 1200 960 840 960 960 1440 NA NA
2015 8 1 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 21 NA 960 1200 1200 1080 1200 1200 NA 1320 1200 1200 1200 1320 1560 NA NA
2015 8 1 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 1 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 9 NA 1080 1200 1440 1800 1920 2040 NA 1920 1920 2040 2160 2280 2520 NA NA
2015 8 2 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 13 NA 240 480 480 480 600 840 NA 960 840 720 600 480 480 NA NA
2015 8 2 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 17 NA 360 360 360 360 480 480 NA 600 480 480 600 600 720 NA NA
2015 8 2 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 21 NA 120 120 240 120 240 360 NA 240 360 240 240 360 240 NA NA
2015 8 2 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 2 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 9 NA 240 360 360 360 480 600 NA 600 480 480 480 480 720 NA NA
2015 8 3 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 13 NA NA 120 120 240 240 360 NA 360 240 240 240 240 120 NA NA
2015 8 3 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 17 NA 360 360 360 360 360 480 NA 480 480 480 480 480 600 NA NA
2015 8 3 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 21 NA 480 360 480 600 480 600 NA 600 480 480 480 600 720 NA NA
2015 8 3 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 3 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 9 NA 240 360 360 480 480 480 NA 600 480 480 480 480 600 NA NA
2015 8 4 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 13 NA 2640 3720 4200 4080 3960 3960 NA 3960 3600 3360 3000 2880 2400 NA NA
2015 8 4 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 17 NA 3480 4440 4800 4800 5160 5520 NA 6000 5880 6120 5520 5760 5520 NA NA
2015 8 4 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 21 NA 5640 6960 7200 8040 8400 8280 NA 9360 8520 8880 8640 8400 8160 NA NA
2015 8 4 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 4 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 9 NA 8400 NA 9120 9960 11280 11160 NA NA NA NA 12360 NA 12360 NA NA
2015 8 5 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 13 NA 4440 6480 6360 5880 6480 6720 NA 6720 NA NA 4080 NA 4920 NA NA
2015 8 5 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 17 NA 4320 6480 6720 6360 6720 6720 NA 6720 NA NA 5640 NA 7200 NA NA
2015 8 5 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 21 NA 3120 3720 3720 3720 4080 4200 NA 4440 NA NA 4200 NA 5160 NA NA
2015 8 5 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 5 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 9 NA 1560 1920 2040 2040 2400 2400 NA 2400 NA NA 2280 NA 3000 NA NA
2015 8 6 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 13 NA 1440 2040 2400 2640 3120 3120 NA 2760 2640 2760 2520 3360 3600 NA NA
2015 8 6 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 17 NA 600 960 1080 1080 1200 1320 NA 1440 1440 1560 1200 1560 1560 NA NA
2015 8 6 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 21 NA 480 720 720 840 960 960 NA 1080 1200 1320 1320 1800 2040 NA NA
2015 8 6 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 6 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 9 NA 1080 1200 1200 1320 1440 1680 NA 1560 1560 1440 1200 1800 2040 NA NA
2015 8 7 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 13 NA 720 840 960 840 960 1200 NA 1320 1200 1080 840 1080 1320 NA NA
2015 8 7 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 17 NA 120 120 240 360 360 360 NA 360 360 360 360 360 480 NA NA
2015 8 7 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 21 NA 360 360 480 480 600 600 NA 720 720 600 480 600 600 NA NA
2015 8 7 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 7 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 8 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 8 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 8 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 8 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 8 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 8 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 8 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 8 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 8 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 8 9 NA 360 600 600 720 840 840 NA 840 840 960 840 1200 1320 NA NA
2015 8 8 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 8 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 8 8 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
