year month day hour T01 T02 T03 T04 T05 T06 T07 T08 T09 T10 T11 T12 T13 T14 T15 T16
2015 1 14 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 14 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 14 9 NA NA NA NA NA NA NA NA NA NA NA 11614 NA NA NA NA
2015 1 14 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 14 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 14 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 14 13 NA NA NA NA NA NA NA NA NA NA NA 14347 NA NA NA NA
2015 1 14 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 14 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 14 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 14 17 NA NA NA NA NA NA NA NA NA NA NA 15579 NA NA NA NA
2015 1 14 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 14 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 14 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 14 21 NA NA NA NA NA NA NA NA NA NA NA 13597 NA NA NA NA
2015 1 14 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 14 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 9 NA NA NA NA NA NA NA NA NA NA NA 13682 NA NA NA NA
2015 1 15 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 13 NA 5807 6570 6747 7229 7960 8900 NA 9821 NA 9992 11950 8985 NA NA NA
2015 1 15 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 17 NA 8595 9693 9589 9467 9888 10254 NA 14091 NA 14799 14915 14408 NA NA NA
2015 1 15 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 21 NA 8888 9626 9858 10266 10962 14054 NA 14683 NA 15445 15262 15006 NA NA NA
2015 1 15 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 15 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 9 NA 9650 10675 10791 11114 12822 13993 NA 16311 NA 16385 15982 15366 NA NA NA
2015 1 16 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 13 NA 9339 10760 11194 11810 12828 13975 NA 13518 NA 14219 16311 13268 NA NA NA
2015 1 16 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 17 NA 7826 8772 9016 9547 10169 11059 NA 11352 NA 10297 12041 10315 NA NA NA
2015 1 16 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 21 NA 4490 5124 5234 5435 6070 6503 NA 7253 NA 7338 9022 6844 NA NA NA
2015 1 16 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 16 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 17 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 18 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 9 NA 7137 7985 8058 8070 8497 8680 NA 8961 NA 8760 10327 9144 NA NA NA
2015 1 19 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 13 NA 7027 8436 8479 8272 8302 8632 NA 7838 NA 8259 10407 8821 NA NA NA
2015 1 19 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 17 NA 4654 5258 5289 5447 5490 6039 NA 6570 NA 6887 8882 7460 NA NA NA
2015 1 19 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 19 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 13 NA 1970 2239 2397 2489 2660 2769 NA 3111 NA 3227 4343 3538 NA NA NA
2015 1 20 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 17 NA 1928 2123 2196 2178 2251 2318 NA 2477 NA 2489 3428 2623 NA NA NA
2015 1 20 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 21 NA 1732 2178 2312 2281 3142 2446 NA 2580 NA 2556 2934 2452 NA NA NA
2015 1 20 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 20 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 9 NA 7442 8266 8540 8388 9016 9290 NA 10791 NA 10516 10242 9864 NA NA NA
2015 1 21 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 13 NA 9620 10486 10327 10303 10956 11578 NA 13213 NA 12572 12115 12023 NA NA NA
2015 1 21 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 17 NA 15470 16116 17208 18800 18819 18044 NA 17739 NA 17782 17416 17007 NA NA NA
2015 1 21 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 21 NA 9394 10279 10425 11334 12444 13371 NA 15482 NA 11688 10870 10706 NA NA NA
2015 1 21 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 21 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 9 NA 10754 11700 11413 11230 11999 12597 NA 15756 NA 12834 14951 11980 NA NA NA
2015 1 22 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 13 NA 6527 7491 7906 8040 8406 8491 NA 9577 NA 9150 8735 8571 NA NA NA
2015 1 22 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 17 NA 8162 9742 9839 9974 11096 12389 NA 12139 NA 14591 14536 13859 NA NA NA
2015 1 22 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 21 NA 6509 7948 8192 8223 8747 9711 NA 10773 NA 11120 10352 10864 NA NA NA
2015 1 22 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 22 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 9 NA 4496 4715 4813 4990 5148 5527 NA 5734 NA 5270 4886 5033 NA NA NA
2015 1 23 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 13 NA 3227 3928 4136 4258 4099 4209 NA 4490 NA 4917 4843 4935 NA NA NA
2015 1 23 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 17 NA 4148 4532 4606 4618 4618 4813 NA 5368 NA 6082 5990 5429 NA NA NA
2015 1 23 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 21 NA 4532 4953 5063 5185 5051 5362 NA 5472 NA 5777 5582 5283 NA NA NA
2015 1 23 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 23 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 9 NA 1867 1934 2086 2227 2294 2428 NA 2397 NA 2489 2898 2806 NA NA NA
2015 1 24 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 13 NA 1421 1732 1934 2037 2123 2184 NA 2342 NA 2184 2135 2190 NA NA NA
2015 1 24 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 17 NA 1641 1793 1879 1982 1976 1964 NA 2043 NA 1989 2013 2037 NA NA NA
2015 1 24 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 21 NA 1757 1982 2166 2111 2166 2324 NA 2306 NA 2233 2233 2434 NA NA NA
2015 1 24 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 24 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 9 NA 3965 4441 4648 4850 5008 5008 NA 5649 NA 5240 5118 4697 NA NA NA
2015 1 25 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 13 NA 3904 4703 5063 5496 5960 6155 NA 7058 NA 6246 5667 5429 NA NA NA
2015 1 25 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 17 NA 7723 8485 8546 8381 9034 9443 NA 10144 NA 9797 9290 9315 NA NA NA
2015 1 25 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 21 NA 8735 10492 10736 11248 12115 13127 NA 12932 NA 13957 12981 13591 NA NA NA
2015 1 25 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 25 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 9 NA 3611 3989 4105 4160 4355 4514 NA 5185 NA 5209 5063 5008 NA NA NA
2015 1 26 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 13 NA 2727 3148 3239 3129 3190 3288 NA 3721 NA 3447 3245 3294 NA NA NA
2015 1 26 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 17 NA 3257 3745 3776 3575 3440 3422 NA 3672 NA 3196 2837 2776 NA NA NA
2015 1 26 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 21 NA 1897 2062 2111 2147 2239 2330 NA 2733 NA 2837 2830 2818 NA NA NA
2015 1 26 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 26 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 27 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 27 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 27 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 27 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 27 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 27 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 27 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 27 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 27 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 27 9 NA 2550 2843 2904 2806 2745 2873 NA 3245 NA 3264 3300 3398 NA NA NA
2015 1 27 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 27 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 27 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 1 27 13 NA 2684 2934 2940 2849 2885 3020 NA 3361 NA 3087 2983 3123 NA NA NA
